date,location_key,search_trends_cough,search_trends_fever
2021-10-02,GE,,
2022-04-20,GE,,
2022-09-11,GE,,
2020-09-12,GE,,
2021-10-27,GE,,
2022-04-26,GE,,
2020-11-10,GE,,
2022-02-03,GE,,
2021-08-27,GE,,
2020-07-29,GE,,
2021-03-01,GE,,
2022-05-30,GF,,
2020-07-31,GF,,
2021-01-02,GF,,
2020-10-12,GF,,
2022-07-12,GF,,
2021-12-30,GF,,
2021-03-01,GF,,
2020-10-13,GF,,
2022-08-30,GF,,
2022-04-06,GF,,
2021-07-27,GF,,
2021-10-06,GF,,
2021-04-10,GF,,
2022-05-20,GF,,
2022-07-10,GF,,
2021-12-19,GF,,
2021-12-12,GG,,
2021-12-26,GG,,
2022-04-21,GG,,
2021-10-18,GG,,
2020-11-23,GG,,
2022-04-10,GG,,
2022-09-16,GG,,
2022-05-31,GG,,
2020-11-30,GG,,
2021-05-01,GG,,
2022-07-12,GG,,
2021-11-18,GG,,
2021-02-12,GG,,
2020-08-16,GG,,
2022-03-22,GG,,
2022-07-10,GG,,
2021-09-21,GH,,
2022-08-31,GH,,
2021-06-12,GH,,
2021-12-05,GH,,
2020-09-17,GH,,
2021-02-20,GH,,
2020-12-10,GH,,
2022-06-02,GH,,
2021-12-09,GH,,
2022-03-19,GH,,
2021-09-30,GH,,
2021-11-01,GH,,
2022-06-16,GH,,
2021-01-02,GI,,
2021-02-25,GI,,
2021-03-26,GI,,
2020-07-01,GI,,
2022-01-26,GI,,
2022-01-18,GI,,
2021-05-17,GI,,
2020-09-03,GI,,
2022-05-12,GI,,
2021-03-14,GI,,
2022-04-13,GI,,
2021-07-30,GI,,
2022-01-17,GI,,
2021-03-28,GL,,
2021-09-21,GL,,
2021-01-17,GL,,
2020-12-26,GM,,
2021-10-16,GM,,
2020-07-04,GM,,
2021-01-03,GM,,
2021-05-24,GM,,
2021-09-18,GM,,
2020-08-26,GM,,
2022-01-21,GM,,
2020-11-19,GM,,
2020-12-12,GM,,
2022-02-11,GM,,
2022-04-19,GM,,
2020-09-05,GM,,
2021-05-14,GN,,
2021-04-27,GN,,
2020-11-19,GN,,
2022-01-09,GN,,
2022-07-25,GN,,
2021-06-26,GN,,
2021-10-06,GN,,
2022-09-10,GN,,
2020-11-08,GN,,
2021-05-24,GQ,,
2022-02-22,GQ,,
2020-12-03,GQ,,
2021-07-30,GQ,,
2021-07-20,GQ,,
2021-05-25,GQ,,
2021-02-11,GQ,,
2022-06-30,GQ,,
2021-07-28,GQ,,
2021-09-05,GR,,
2021-07-20,GR,,
2020-07-18,GR,,
2022-09-06,GR,,
2020-12-10,GR,,
2022-09-08,GR,,
2021-09-21,GR,,
2021-09-22,GR,,
2020-09-24,GR,,
2021-06-12,GR,,
2020-11-19,GR,,
2020-08-18,GR,,
2020-08-12,GR,,
2021-03-15,GS,,
2020-10-12,GS,,
2021-12-14,GS,,
2021-05-09,GS,,
2022-08-22,GS,,
2022-01-10,GS,,
2021-08-26,GS,,
2021-07-09,GS,,
2021-07-04,GS,,
2021-12-27,GS,,
2021-03-07,GT,,
2021-11-04,GT,,
2022-06-05,GT,,
2020-09-23,GT,,
2021-08-01,GT,,
2022-03-13,GT,,
2021-02-05,GT,,
2021-03-20,GT,,
2021-02-12,GT,,
2021-11-13,GT,,
2021-08-08,GT,,
2021-07-29,GT,,
2022-01-20,GT,,
2022-04-05,GU,,
2020-11-12,GU,,
2021-12-24,GU,,
2020-08-10,GU,,
2022-06-25,GU,,
2022-02-10,GU,,
2022-08-29,GU,,
2022-01-10,GU,,
2020-12-30,GU,,
2021-06-06,GU,,
2022-03-07,GW,,
2020-09-24,GW,,
2021-07-16,GW,,
2020-10-31,GW,,
2021-10-31,GW,,
2020-09-26,GW,,
2020-10-01,GW,,
2022-01-04,GW,,
2022-01-27,GY,,
2022-06-07,GY,,
2022-06-30,GY,,
2022-03-22,GY,,
2021-12-10,GY,,
2022-09-15,GY,,
2021-06-12,GY,,
2022-03-18,HK,,
2022-03-02,HK,,
2022-08-31,HK,,
2021-06-09,HM,,
2020-09-13,HM,,
2021-06-04,HM,,
2020-09-25,HM,,
2020-07-29,HN,,
2022-05-21,HN,,
2021-03-31,HN,,
2020-10-24,HN,,
2022-07-17,HN,,
2021-02-12,HN,,
2021-01-15,HN,,
2021-05-24,HN,,
2021-07-22,HN,,
2022-04-27,HN,,
2021-04-08,HN,,
2022-03-28,HN,,
2021-10-02,HN,,
2021-03-13,HR,,
2021-08-30,HR,,
2022-02-06,HR,,
2021-01-24,HR,,
2021-10-15,HR,,
2021-12-29,HR,,
2022-08-04,HR,,
2021-03-01,HR,,
2021-08-14,HR,,
2022-01-08,HR,,
2022-03-10,HR,,
2021-08-31,HR,,
2022-02-02,HT,,
2020-07-05,HT,,
2021-12-14,HT,,
2021-10-26,HT,,
2021-11-09,HT,,
2021-10-02,HT,,
2022-05-31,HT,,
2020-09-10,HT,,
2021-08-22,HT,,
2022-05-28,HU,,
2022-08-18,HU,,
2021-10-12,HU,,
2021-04-14,HU,,
2022-01-13,HU,,
2022-08-11,HU,,
2020-08-23,HU,,
2021-10-19,HU,,
2021-01-21,HU,,
2022-07-19,HU,,
2020-07-20,HU,,
2021-10-23,ID,,
2022-07-19,ID,,
2022-05-31,ID,,
2022-02-24,ID,,
2022-03-30,ID,,
2021-05-13,ID,,
2021-01-21,ID,,
2021-02-25,ID,,
2020-08-28,ID,,
2020-12-17,ID,,
2020-11-13,IE,3.52,3.52
2021-09-22,IE,8.02,5.33
2021-08-15,IE,4.42,4.26
2022-02-24,IE,7.56,4.92
2021-11-23,IE,10.12,6.32
2021-02-01,IE,3.81,4.13
2021-01-23,IE,4.17,4.47
2021-12-24,IE,8.12,6.79
2021-03-27,IL,,
2022-05-13,IM,,
2020-12-05,IM,,
2022-02-14,IM,,
2021-11-21,IM,,
2021-12-10,IM,,
2020-08-29,IM,,
2021-09-03,IM,,
2021-11-15,IM,,
2021-07-25,IM,,
2022-03-04,IN,,
2022-04-08,IN,,
2021-06-09,IO,,
2022-04-15,IO,,
2021-05-12,IO,,
2020-08-15,IO,,
2020-07-17,IO,,
2021-10-16,IO,,
2020-10-09,IO,,
2020-10-10,IO,,
2022-06-12,IO,,
2021-06-21,IO,,
2020-07-22,IO,,
2022-01-14,IO,,
2021-07-24,IQ,,
2021-05-26,IQ,,
2021-02-15,IQ,,
2022-08-20,IQ,,
2021-09-07,IQ,,
2021-10-04,IQ,,
2021-02-16,IR,,
2021-08-02,IR,,
2021-10-29,IR,,
2021-10-11,IR,,
2022-02-10,IR,,
2022-07-04,IR,,
2020-07-29,IR,,
2021-11-30,IR,,
2020-10-26,IS,,
2022-09-12,IS,,
2021-09-06,IS,,
2021-10-25,IS,,
2020-10-23,IS,,
2022-03-18,IS,,
2021-02-23,IS,,
2021-09-01,IT,,
2022-01-16,IT,,
2021-09-28,IT,,
2022-01-20,IT,,
2021-01-09,IT,,
2020-12-29,IT,,
2022-03-23,IT,,
2022-01-22,JE,,
2020-08-15,JE,,
2020-07-24,JE,,
2020-10-11,JE,,
2022-09-02,JE,,
2022-04-24,JE,,
2021-09-15,JM,,
2022-04-19,JM,,
2021-11-21,JM,,
2021-09-26,JM,,
2021-01-05,JM,,
2021-09-12,JM,,
2021-04-26,JM,,
2022-06-12,JM,,
2021-10-27,JO,,
2021-03-20,JO,,
2020-07-06,JO,,
2020-10-30,JO,,
2021-08-07,JO,,
2021-12-28,JP,,
2022-01-06,JP,,
2022-05-08,JP,,
2020-11-26,JP,,
2022-08-17,JP,,
2020-10-09,KE,,
2021-06-01,KE,,
2020-11-24,KE,,
2021-04-02,KE,,
2020-10-10,KE,,
2020-07-05,KE,,
2021-04-01,KE,,
2020-08-04,KE,,
2022-07-01,KE,,
2022-03-27,KE,,
2022-04-20,KE,,
2021-03-04,KE,,
2020-12-14,KE,,
2020-09-23,KG,,
2021-07-30,KG,,
2022-08-03,KG,,
2022-07-30,KG,,
2021-06-17,KG,,
2021-11-29,KG,,
2020-10-11,KG,,
2022-09-17,KH,,
2020-11-28,KH,,
2022-04-24,KH,,
2021-07-14,KH,,
2021-05-06,KH,,
2021-11-22,KH,,
2021-10-14,KI,,
2021-02-18,KI,,
2021-09-21,KI,,
2021-03-19,KI,,
2021-05-10,KI,,
2021-04-02,KI,,
2021-12-01,KI,,
2022-08-25,KI,,
2020-11-03,KI,,
2020-09-22,KI,,
2020-11-19,KM,,
2021-10-17,KM,,
2022-01-30,KM,,
2020-07-19,KM,,
2022-08-30,KM,,
2022-06-19,KM,,
2022-06-05,KM,,
2021-10-14,KM,,
2022-01-03,KM,,
2020-12-03,KM,,
2021-06-25,KM,,
2021-06-29,KM,,
2022-05-24,KM,,
2020-10-31,KN,,
2021-03-27,KN,,
2022-02-03,KN,,
2020-12-01,KN,,
2021-06-22,KN,,
2021-01-24,KN,,
2021-11-17,KP,,
2021-09-14,KP,,
2022-05-26,KP,,
2021-10-13,KP,,
2020-10-09,KP,,
2020-08-01,KP,,
2021-05-15,KP,,
2020-08-03,KP,,
2021-04-19,KP,,
2020-07-31,KP,,
2022-01-16,KP,,
2021-04-14,KP,,
2020-10-14,KR,,
2020-10-02,KR,,
2021-05-03,KR,,
2021-08-05,KR,,
2021-05-13,KR,,
2020-08-10,KR,,
2021-04-22,KR,,
2021-10-17,KR,,
2022-04-30,KR,,
2022-04-20,KR,,
2022-04-02,KR,,
2021-12-22,KR,,
2022-02-26,KR,,
2021-12-10,KR,,
2022-02-01,KR,,
2021-04-26,KW,,
2022-08-01,KW,,
2022-02-22,KW,,
2022-09-03,KW,,
2022-04-08,KW,,
2020-10-18,KW,,
2020-09-18,KW,,
2022-03-25,KW,,
2020-12-12,KW,,
2020-07-15,KY,,
2021-01-15,KY,,
2021-12-23,KY,,
2021-09-01,KY,,
2021-04-04,KY,,
2021-07-14,KY,,
2022-04-13,KY,,
2021-11-08,KY,,
2020-09-09,KY,,
2022-08-21,KY,,
2021-08-29,KY,,
2022-05-13,KY,,
2022-07-20,KZ,,
2022-04-27,KZ,,
2020-07-07,KZ,,
2021-08-20,KZ,,
2021-01-07,KZ,,
2021-01-10,KZ,,
2021-12-28,KZ,,
2022-03-25,KZ,,
2021-12-06,KZ,,
2021-06-14,KZ,,
2020-10-18,KZ,,
2021-08-30,KZ,,
2020-10-21,KZ,,
2022-08-25,KZ,,
2022-08-25,LA,,
2021-08-01,LA,,
2022-04-12,LA,,
2021-10-10,LA,,
2021-06-17,LA,,
2022-02-22,LA,,
2021-10-20,LA,,
2020-08-03,LA,,
2021-05-03,LA,,
2022-04-19,LA,,
2022-03-17,LA,,
2021-08-27,LB,,
2022-09-15,LB,,
2020-11-06,LB,,
2022-03-18,LB,,
2022-01-01,LB,,
2022-09-08,LB,,
2020-12-16,LB,,
2022-05-10,LB,,
2022-04-09,LB,,
2021-01-05,LB,,
2020-11-22,LB,,
2022-07-19,LB,,
2020-10-14,LB,,
2021-07-12,LC,,
2021-04-01,LC,,
2022-01-02,LC,,
2020-08-01,LC,,
2021-04-17,LC,,
2020-12-27,LC,,
2020-10-16,LC,,
2020-07-12,LC,,
2021-10-25,LC,,
2022-05-29,LI,,
2021-01-28,LI,,
2021-01-25,LI,,
2021-12-09,LI,,
2022-01-24,LI,,
2021-02-10,LI,,
2022-08-02,LI,,
2020-11-03,LI,,
2021-08-21,LI,,
2020-10-08,LI,,
2022-04-27,LK,,
2020-09-16,LK,,
2021-02-19,LK,,
2021-01-03,LK,,
2021-04-29,LK,,
2021-05-25,LK,,
2020-11-04,LK,,
2020-11-25,LK,,
2021-08-25,LK,,
2021-11-19,LR,,
2020-08-21,LR,,
2021-03-23,LR,,
2021-03-13,LR,,
2020-10-14,LR,,
2022-08-13,LR,,
2022-04-13,LR,,
2022-07-18,LR,,
2020-07-19,LR,,
2021-10-14,LR,,
2022-02-09,LS,,
2021-06-01,LS,,
2022-06-15,LS,,
2020-10-27,LS,,
2021-12-15,LS,,
2021-01-10,LS,,
2021-08-10,LS,,
2021-04-02,LS,,
2022-06-16,LS,,
2021-08-01,LS,,
2021-03-04,LS,,
2022-07-24,LT,,
2022-03-15,LT,,
2021-05-14,LT,,
2021-09-06,LT,,
2021-10-27,LT,,
2020-12-31,LT,,
2022-07-07,LT,,
2021-03-23,LT,,
2021-11-07,LU,,
2020-10-30,LU,,
2022-03-28,LU,,
2021-01-08,LU,,
2021-05-20,LU,,
2020-09-04,LU,,
2021-10-03,LV,,
2021-05-14,LV,,
2022-02-13,LV,,
2020-11-10,LV,,
2022-08-01,LV,,
2022-04-17,LV,,
2021-09-15,LV,,
2020-11-04,LV,,
2022-07-23,LV,,
2021-05-08,LV,,
2021-03-23,LY,,
2021-08-02,LY,,
2022-09-04,LY,,
2022-03-26,LY,,
2021-03-19,LY,,
2020-12-06,LY,,
2021-11-16,LY,,
2022-03-25,LY,,
2021-01-01,LY,,
2022-06-29,LY,,
2021-04-13,MA,,
2020-07-12,MA,,
2021-08-08,MA,,
2021-07-04,MA,,
2021-12-14,MA,,
2021-05-19,MA,,
2022-01-11,MA,,
2020-10-18,MA,,
2021-10-10,MC,,
2020-10-07,MC,,
2021-04-21,MC,,
2021-11-19,MC,,
2021-12-24,MC,,
2022-01-23,MC,,
2022-02-11,MC,,
2020-08-11,MC,,
2022-07-01,MD,,
2022-03-07,MD,,
2022-06-25,MD,,
2021-12-07,MD,,
2021-10-28,MD,,
2020-11-03,MD,,
2020-09-30,MD,,
2021-10-06,MD,,
2021-03-05,MD,,
2022-06-12,MD,,
2021-03-29,MD,,
2021-07-05,MD,,
2021-08-17,MD,,
2021-12-11,MD,,
2020-09-01,MD,,
2020-10-23,ME,,
2021-04-05,ME,,
2021-02-14,ME,,
2021-05-16,ME,,
2022-07-07,ME,,
2022-02-09,ME,,
2021-07-19,ME,,
2020-12-17,ME,,
2021-05-22,ME,,
2021-02-12,ME,,
2022-02-18,ME,,
2020-11-30,ME,,
2020-10-07,MG,,
2021-10-02,MG,,
2022-07-27,MG,,
2021-07-07,MG,,
2021-01-01,MG,,
2021-06-13,MG,,
2022-02-23,MG,,
2020-10-14,MH,,
2021-02-15,MH,,
2020-09-16,MH,,
2022-05-15,MH,,
2021-01-27,MH,,
2021-01-11,MH,,
2021-10-08,MK,,
2021-06-20,MK,,
2021-06-08,MK,,
2021-12-13,MK,,
2022-08-10,MK,,
2022-09-10,MK,,
2022-04-18,MK,,
2021-06-14,MK,,
2022-05-25,ML,,
2021-01-22,ML,,
2021-04-07,ML,,
2020-11-19,ML,,
2022-01-28,ML,,
2022-01-02,ML,,
2021-09-03,ML,,
2021-07-17,ML,,
2020-11-13,ML,,
2022-01-27,ML,,
2022-05-30,ML,,
2021-07-11,ML,,
2020-10-15,ML,,
2021-04-26,MM,,
2021-01-22,MM,,
2020-10-29,MM,,
2021-05-28,MM,,
2021-12-24,MM,,
2021-07-02,MM,,
2022-07-06,MN,,
2021-12-12,MN,,
2022-08-31,MN,,
2021-02-23,MN,,
2020-08-06,MN,,
2022-03-06,MN,,
2021-05-08,MN,,
2021-11-10,MO,,
2022-07-02,MO,,
2021-07-03,MO,,
2021-11-05,MO,,
2021-03-27,MO,,
2022-08-20,MO,,
2020-08-06,MO,,
2022-04-17,MO,,
2021-11-15,MO,,
2022-05-28,MP,,
2021-10-31,MP,,
2021-06-20,MP,,
2022-07-07,MP,,
2020-11-15,MP,,
2020-07-12,MP,,
2022-02-19,MP,,
2020-11-07,MP,,
2020-12-12,MP,,
2021-06-16,MP,,
2020-11-18,MP,,
2021-01-04,MQ,,
2022-04-28,MQ,,
2022-06-13,MQ,,
2022-05-08,MQ,,
2022-02-16,MQ,,
2021-06-21,MQ,,
2022-01-29,MQ,,
2022-06-21,MQ,,
2022-07-10,MQ,,
2020-10-04,MQ,,
2022-01-28,MR,,
2021-03-22,MR,,
2021-02-03,MR,,
2022-04-14,MR,,
2021-12-08,MR,,
2021-08-13,MR,,
2022-09-14,MR,,
2022-07-19,MR,,
2021-01-08,MR,,
2021-04-21,MR,,
2022-08-06,MR,,
2020-07-09,MS,,
2020-10-22,MS,,
2021-09-12,MS,,
2020-07-25,MS,,
2021-08-30,MS,,
2021-06-05,MS,,
2022-01-07,MS,,
2021-11-11,MS,,
2022-06-20,MT,,
2022-05-28,MT,,
2020-11-26,MT,,
2021-03-04,MT,,
2021-12-31,MT,,
2020-09-01,MT,,
2022-08-24,MT,,
2022-03-05,MT,,
2020-10-15,MT,,
2022-07-07,MT,,
2020-08-20,MU,,
2021-12-23,MU,,
2021-06-30,MU,,
2021-12-12,MU,,
2021-11-14,MU,,
2021-06-11,MU,,
2021-10-24,MU,,
2022-03-31,MU,,
2021-06-16,MU,,
2021-07-05,MV,,
2020-11-02,MV,,
2022-06-20,MV,,
2021-12-31,MV,,
2022-05-26,MV,,
2022-01-03,MV,,
2022-01-05,MV,,
2022-06-26,MV,,
2022-04-21,MW,,
2020-12-08,MW,,
2020-12-25,MW,,
2020-07-17,MW,,
2022-06-14,MW,,
2021-05-04,MW,,
2020-12-05,MW,,
2021-02-21,MX,,
2021-06-08,MX,,
2021-11-13,MX,,
2021-04-25,MX,,
2021-05-12,MX,,
2021-08-23,MX,,
2020-08-22,MX,,
2020-09-07,MX,,
2020-08-08,MX,,
2020-11-26,MZ,,
2021-09-24,MZ,,
2020-09-19,MZ,,
2020-09-16,MZ,,
2020-09-24,MZ,,
2020-10-22,MZ,,
2020-09-07,MZ,,
2021-01-22,MZ,,
2020-11-24,MZ,,
2021-09-08,MZ,,
2021-06-07,MZ,,
2021-02-21,MZ,,
2022-04-19,NA,,
2022-06-02,NA,,
2021-03-31,NA,,
2022-08-21,NA,,
2020-09-19,NA,,
2021-10-10,NA,,
2020-10-23,NA,,
2022-07-20,NA,,
2021-07-24,NA,,
2022-08-30,NA,,
2020-08-31,NC,,
2021-11-09,NC,,
2020-12-23,NC,,
2020-11-06,NC,,
2021-02-16,NC,,
2021-07-27,NC,,
2021-04-04,NC,,
2020-10-24,NC,,
2021-12-15,NC,,
2022-09-15,NC,,
2021-03-24,NE,,
2020-12-22,NE,,
2020-10-22,NE,,
2022-01-15,NE,,
2020-08-28,NE,,
2021-05-13,NE,,
2021-02-26,NE,,
2022-06-04,NE,,
2020-11-07,NE,,
2021-06-25,NE,,
2022-03-11,NE,,
2020-08-03,NE,,
2021-04-21,NF,,
2021-09-09,NF,,
2020-07-24,NF,,
2022-06-09,NF,,
2021-03-08,NF,,
2022-01-12,NF,,
2021-01-27,NF,,
2022-05-26,NF,,
2020-07-31,NF,,
2020-07-14,NF,,
2020-08-19,NF,,
2022-07-18,NF,,
2022-07-06,NF,,
2020-08-27,NG,,
2020-08-12,NG,,
2022-04-25,NG,,
2021-10-07,NG,,
2021-04-24,NG,,
2020-11-12,NG,,
2020-11-03,NG,,
2022-04-22,NG,,
2022-02-06,NG,,
2022-06-13,NG,,
2021-11-13,NG,,
2021-11-29,NG,,
2021-02-16,NG,,
2020-08-15,NG,,
2021-09-20,NI,,
2022-03-29,NI,,
2022-08-19,NI,,
2021-05-25,NI,,
2020-09-03,NI,,
2022-09-05,NI,,
2021-10-17,NI,,
2021-07-27,NI,,
2020-09-23,NI,,
2020-12-11,NI,,
2022-05-06,NI,,
2022-01-31,NL,,
2022-03-06,NL,,
2022-03-10,NL,,
2020-12-04,NL,,
2022-02-22,NO,,
2020-12-21,NO,,
2020-07-08,NO,,
2021-02-18,NO,,
2021-05-17,NO,,
2020-11-06,NP,,
2022-02-21,NP,,
2022-03-24,NP,,
2021-05-30,NP,,
2021-06-06,NP,,
2020-09-14,NP,,
2021-11-08,NP,,
2022-02-22,NP,,
2022-08-21,NP,,
2021-05-11,NP,,
2020-11-08,NP,,
2022-03-19,NP,,
2021-01-10,NP,,
2022-03-02,NP,,
2022-04-15,NR,,
2021-11-12,NR,,
2021-02-22,NR,,
2021-10-15,NR,,
2020-12-21,NR,,
2022-07-13,NR,,
2021-08-06,NR,,
2021-06-11,NR,,
2021-06-22,NR,,
2021-07-29,NR,,
2021-04-15,NR,,
2021-05-17,NR,,
2021-03-11,NR,,
2022-09-03,NR,,
2020-07-30,NU,,
2021-12-12,NU,,
2022-08-02,NU,,
2021-07-04,NU,,
2022-09-11,NU,,
2021-03-30,NU,,
2020-09-09,NU,,
2022-05-07,NU,,
2021-09-16,NU,,
2021-09-01,NU,,
2021-07-05,NU,,
2022-03-22,NZ,9.76,8.48
2022-05-17,NZ,13.33,7.84
2022-07-28,NZ,14.49,7.5
2022-05-31,NZ,14.53,9.34
2022-02-03,OM,,
2020-11-30,OM,,
2022-02-17,OM,,
2020-12-08,OM,,
2021-01-14,OM,,
2021-06-23,OM,,
2022-06-01,OM,,
2022-02-01,OM,,
2022-04-22,PA,,
2021-11-03,PA,,
2022-01-20,PA,,
2020-08-30,PA,,
2021-02-08,PA,,
2022-09-08,PA,,
2022-03-27,PA,,
2022-07-27,PA,,
2021-08-23,PA,,
2022-08-17,PA,,
2022-09-03,PE,,
2022-08-24,PE,,
2022-06-04,PE,,
2021-07-17,PF,,
2021-01-15,PF,,
2022-09-16,PF,,
2021-12-09,PF,,
2021-08-07,PF,,
2021-09-30,PF,,
2020-12-19,PF,,
2021-09-03,PF,,
2021-02-08,PF,,
2021-06-12,PF,,
2022-09-05,PF,,
2021-06-23,PF,,
2021-12-07,PF,,
2022-02-21,PF,,
2021-04-12,PG,,
2022-06-07,PG,,
2022-09-13,PG,,
2020-10-29,PG,,
2021-07-04,PG,,
2021-10-25,PG,,
2020-11-05,PG,,
2022-02-08,PG,,
2022-01-16,PG,,
2022-06-09,PG,,
2020-08-24,PG,,
2021-06-20,PG,,
2021-12-14,PG,,
2021-10-11,PH,,
2022-07-08,PH,,
2022-06-23,PH,,
2022-09-01,PH,,
2022-06-09,PH,,
2022-04-17,PH,,
2021-12-03,PH,,
2022-03-16,PH,,
2022-04-10,PK,,
2020-12-21,PK,,
2022-05-08,PK,,
2022-03-22,PK,,
2022-02-20,PK,,
2021-09-11,PK,,
2022-03-03,PL,,
2021-12-09,PL,,
2022-03-29,PL,,
2020-08-08,PL,,
2021-06-16,PL,,
2020-10-16,PL,,
2020-12-19,PL,,
2022-09-17,PL,,
2022-01-17,PL,,
2020-09-25,PL,,
2022-01-23,PL,,
2021-06-17,PL,,
2021-06-05,PL,,
2022-01-11,PN,,
2020-10-28,PN,,
2021-08-12,PN,,
2021-08-16,PN,,
2020-08-22,PN,,
2022-08-18,PN,,
2020-11-14,PN,,
2020-08-16,PN,,
2022-02-14,PN,,
2020-09-01,PN,,
2021-06-13,PR,,
2022-02-15,PR,,
2021-06-18,PR,,
2022-08-19,PR,,
2021-08-03,PR,,
2022-03-02,PR,,
2022-07-05,PR,,
2020-07-28,PR,,
2021-12-02,PS,,
2022-05-29,PS,,
2021-02-01,PS,,
2021-06-22,PS,,
2021-06-28,PS,,
2021-05-24,PS,,
2021-12-11,PS,,
2020-09-24,PS,,
2022-07-07,PT,,
2021-11-15,PT,,
2022-07-16,PT,,
2021-07-10,PT,,
2022-03-03,PT,,
2021-06-15,PT,,
2022-04-17,PT,,
2021-01-18,PT,,
2021-05-24,PT,,
2021-04-29,PT,,
2021-04-01,PT,,
2021-08-14,PT,,
2021-03-01,PT,,
2022-05-02,PT,,
2020-12-08,PW,,
2022-01-16,PW,,
2021-09-16,PW,,
2021-05-10,PW,,
2021-11-18,PW,,
2021-06-30,PW,,
2021-09-04,PW,,
2022-08-11,PW,,
2022-08-08,PY,,
2021-09-21,PY,,
2022-05-27,PY,,
2021-01-07,PY,,
2022-08-17,PY,,
2022-03-15,PY,,
2021-12-19,QA,,
2022-03-09,QA,,
2022-09-11,QA,,
2022-01-03,QA,,
2021-10-09,QA,,
2022-01-01,QA,,
2020-11-25,QA,,
2022-01-08,QA,,
2021-09-04,QA,,
2021-06-04,QA,,
2021-04-10,QA,,
2020-12-14,QA,,
2021-08-26,QA,,
2022-03-03,RE,,
2022-09-14,RE,,
2021-10-22,RE,,
2022-08-22,RE,,
2021-01-20,RE,,
2021-09-01,RE,,
2020-11-04,RE,,
2022-02-14,RE,,
2021-09-22,RE,,
2022-08-08,RO,,
2020-09-25,RS,,
2022-06-03,RS,,
2021-07-06,RS,,
2021-12-30,RS,,
2022-03-07,RS,,
2020-12-22,RS,,
2020-08-01,RS,,
2021-07-25,RS,,
2020-07-25,RS,,
2021-07-29,RU,,
2022-08-18,RU,,
2021-11-13,RU,,
2021-01-25,RU,,
2020-11-08,RU,,
2021-11-15,RU,,
2021-08-06,RU,,
2022-03-17,RU,,
2021-01-23,RU,,
2021-12-07,RU,,
2022-04-15,RW,,
2020-12-23,RW,,
2022-06-25,RW,,
2020-09-03,RW,,
2020-09-16,RW,,
2022-04-08,RW,,
2021-02-05,RW,,
2022-06-17,RW,,
2022-02-03,RW,,
2021-08-21,RW,,
2022-03-08,RW,,
2021-11-23,RW,,
2020-10-30,RW,,
2020-09-01,SA,,
2021-11-18,SA,,
2021-06-06,SA,,
2020-08-11,SA,,
2021-08-30,SA,,
2021-11-23,SA,,
2022-05-05,SA,,
2022-04-27,SA,,
2022-05-09,SA,,
2021-10-17,SA,,
2022-05-31,SA,,
2020-10-04,SB,,
2021-01-12,SB,,
2021-02-09,SB,,
2021-04-26,SC,,
2021-07-07,SC,,
2021-12-15,SC,,
2021-08-13,SC,,
2021-06-16,SC,,
2021-08-23,SC,,
2022-02-14,SC,,
2021-02-02,SC,,
2021-08-20,SC,,
2021-01-28,SD,,
2021-03-25,SD,,
2021-03-08,SD,,
2021-08-25,SD,,
2021-10-12,SD,,
2022-07-03,SD,,
2022-01-06,SD,,
2020-09-09,SD,,
2021-03-26,SD,,
2020-08-09,SD,,
2022-06-09,SD,,
2022-07-23,SD,,
2022-06-16,SD,,
2022-01-03,SE,,
2021-09-23,SE,,
2022-06-21,SE,,
2020-10-13,SE,,
2022-05-13,SE,,
2022-08-21,SE,,
2020-08-04,SE,,
2021-08-06,SE,,
2022-08-30,SE,,
2022-05-12,SE,,
2022-06-22,SE,,
2020-10-23,SG,3.8,4.21
2022-05-15,SG,8.09,7.86
2020-08-02,SG,3.55,7.72
2020-11-17,SG,3.98,4.31
2021-10-30,SG,4.96,4.72
2022-02-18,SG,10.07,8.36
2020-07-26,SG,3.58,8.36
2021-11-23,SG,4.92,4.2
2022-03-28,SG,7.13,5.16
2021-06-22,SG,4.06,5.23
2022-09-10,SH,,
2022-05-17,SH,,
2022-06-19,SH,,
2020-10-22,SH,,
2020-11-27,SH,,
2021-06-27,SH,,
2021-09-30,SH,,
2022-04-23,SH,,
2020-09-28,SH,,
2022-01-04,SI,,
2021-06-25,SI,,
2020-12-25,SI,,
2021-08-19,SI,,
2021-12-17,SI,,
2022-06-03,SI,,
2022-06-10,SI,,
2022-05-09,SI,,
2022-09-09,SI,,
2022-07-10,SI,,
2021-12-30,SI,,
2020-08-01,SI,,
2021-11-29,SI,,
2022-06-12,SJ,,
2021-12-04,SJ,,
2021-03-01,SJ,,
2021-06-25,SJ,,
2021-01-31,SJ,,
2020-10-04,SJ,,
2020-12-09,SJ,,
2020-12-27,SJ,,
2022-07-01,SJ,,
2021-06-30,SJ,,
2021-11-05,SK,,
2022-03-15,SK,,
2021-11-27,SK,,
2020-11-27,SK,,
2021-02-16,SK,,
2022-01-14,SK,,
2021-01-28,SK,,
2022-01-07,SK,,
2020-12-25,SK,,
2021-07-21,SK,,
2021-01-09,SK,,
2022-02-15,SL,,
2022-08-04,SL,,
2020-12-17,SL,,
2021-01-06,SL,,
2022-05-01,SM,,
2022-05-13,SM,,
2022-04-03,SM,,
2021-10-29,SM,,
2022-05-17,SM,,
2021-07-26,SM,,
2022-04-24,SM,,
2022-08-25,SM,,
2022-01-19,SN,,
2020-11-26,SN,,
